,movieId,title,year,genre__(no genres listed),genre__Action,genre__Adventure,genre__Animation,genre__Children,genre__Comedy,genre__Crime,genre__Documentary,genre__Drama,genre__Fantasy,genre__Film-Noir,genre__Horror,genre__IMAX,genre__Musical,genre__Mystery,genre__Romance,genre__Sci-Fi,genre__Thriller,genre__War,genre__Western
12690,59784,Kung Fu Panda,2008,0,5,0,5,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0
12691,59795,What Would Jesus Buy?,2007,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12694,59810,Recount,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12695,59814,Ex Drummer,2007,0,0,0,0,0,4,4,0,4,0,0,4,0,0,0,0,0,0,0,0
12696,59816,"Art of Crying, The (Kunsten at græde i kor)",2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12712,59869,"Andromeda Strain, The",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12716,59900,You Don't Mess with the Zohan,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12718,59908,"Promotion, The",2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12719,59910,And When Did You Last See Your Father?,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12720,59912,My Brother Is an Only Child (Mio fratello è figlio unico),2006,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0
12721,59915,Stuck,2007,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
12722,59922,July Rhapsody (Laam yan sei sap),2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12732,59985,Chaos Theory,2007,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
12733,59988,"Boys and Girls Guide to Getting Down, The",2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12734,59995,Boy A,2007,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
12736,60014,"Complete History of My Sexual Failures, A",2008,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12737,60020,"Warlords, The (Tau ming chong)",2007,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
12738,60030,Spiral,2007,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0
12739,60032,Hounddog,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12740,60037,"Happening, The",2008,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0
12741,60040,"Incredible Hulk, The",2008,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
12742,60044,Baghead,2008,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
12743,60046,"Children of Huang Shi, The",2008,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
12744,60059,Quill,2004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12745,60069,WALL·E,2008,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
12746,60072,Wanted,2008,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12747,60074,Hancock,2008,0,5,5,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0
12748,60086,Boy Culture,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12749,60096,Ten Minutes Older: The Trumpet,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12753,60124,Turn the River,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12754,60126,Get Smart,2008,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12755,60128,Young People Fucking (a.k.a. YPF),2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12756,60133,Brick Lane,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12757,60135,Surfwise,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12758,60137,"Rape of Europa, The",2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12759,60141,St. Trinian's,2007,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12761,60147,Roman de gare,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12763,60161,Futurama: The Beast with a Billion Backs,2008,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0
12765,60183,At the Death House Door,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12767,60193,Battlefield Baseball (Jigoku kôshien),2003,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
12770,60213,David Cross: Let America Laugh,2003,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12780,60259,Bambi 2,2006,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
12781,60284,Gunnin' for That #1 Spot,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12782,60286,Finding Amanda,2008,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
12783,60289,Kit Kittredge: An American Girl,2008,0,0,0,0,4,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0
12784,60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12785,60293,"Wackness, The",2008,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
12786,60295,Up the Yangtze,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12787,60299,Get Well Soon,2001,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
12788,60303,Strange Circus (Kimyô na sâkasu),2005,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
12793,60322,Sleepwalking,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12794,60333,Encounters at the End of the World,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12796,60338,Dante 01,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
12797,60341,Standard Operating Procedure,2008,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0
12801,60363,Zombie Strippers!,2008,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
12803,60376,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,2007,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0
12804,60382,Roman Polanski: Wanted and Desired,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12805,60384,Z Channel: A Magnificent Obsession,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12806,60389,Battle for Haditha,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12807,60391,Alexandra (Aleksandra),2007,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
12808,60393,Transylvania,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12809,60397,Mamma Mia!,2008,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0
12810,60405,Ganes,2007,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
12811,60408,Welcome to the Sticks (Bienvenue chez les Ch'tis),2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12813,60418,Kabluey,2007,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
12814,60421,"Stone Angel, The",2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12815,60436,Honeydripper,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12816,60450,Summer of '04 (Sommer '04),2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12817,60461,"Home of Dark Butterflies, The (Tummien perhosten koti)",2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12818,60463,Dark Floors,2008,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
12819,60469,Silentium,2004,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
12820,60471,Rogue,2007,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0
12821,60475,"Violin, El",2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12822,60479,Sublime,2007,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
12823,60482,Towelhead (a.k.a. Nothing is Private),2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12827,60503,Katyn,2007,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
12829,60514,Journey to the Center of the Earth,2008,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
12830,60516,Meet Dave,2008,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
12831,60522,"Machine Girl, The (Kataude mashin gâru)",2008,0,5,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,5,0,0
12832,60524,August,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12833,60526,Death Defying Acts,2007,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0
12834,60530,Water Lilies (Naissance des pieuvres),2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12835,60538,Shrooms,2007,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
12836,60544,Manslaughter (Drabet),2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12838,60551,Breath (Soom),2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12839,60566,Just Another Love Story (Kærlighed på film),2007,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0
12840,60568,"Substitute, The (Vikaren)",2007,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0
12841,60579,Next Door (Naboer),2005,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
12843,60590,"Heartbeat Detector (Question humaine, La)",2007,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
12844,60599,Flakes,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12845,60609,Death Note,2006,0,0,5,0,0,0,5,0,5,0,0,5,0,0,5,0,0,0,0,0
12847,60618,Moving McAllister,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12849,60641,Music Within,2007,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0
12850,60647,Transsiberian,2008,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0
12851,60649,Space Chimps,2008,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12852,60654,"Last Mistress, The (vieille maîtresse, Une)",2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12853,60666,Jimmy Carter Man from Plains,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12854,60674,Stargate: Continuum,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12855,60684,Watchmen,2009,0,6,0,0,0,0,0,0,6,0,0,0,6,0,6,0,6,6,0,0
12857,60688,Conspiracy,2008,0,5,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,5,0
12858,60702,WarGames: The Dead Code,2008,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0
12859,60707,Vince Vaughn's Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland,2006,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12860,60728,Steal a Pencil for Me,2007,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
12861,60735,Shotgun Stories,2007,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
12862,60737,Watching the Detectives,2007,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
12863,60743,Mr. Untouchable,2007,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
12865,60753,Felon,2008,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
12866,60756,Step Brothers,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12867,60758,Brideshead Revisited,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12868,60760,"X-Files: I Want to Believe, The",2008,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4,0,0
12869,60763,American Teen,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12870,60766,Man on Wire,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12871,60768,CSNY Déjà Vu,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12874,60816,"Colour of Magic, The (Terry Pratchett's The Colour of Magic)",2008,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
12875,60818,Hogfather (Terry Pratchett's Hogfather),2006,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0
12876,60825,Mulberry Street,2006,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
12877,60827,Lost in Beijing (Ping guo),2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12878,60832,Pathology,2008,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0
12880,60857,"Tracey Fragments, The",2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12882,60885,"Zone, The (La Zona)",2007,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
12883,60887,Blindsight,2006,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12884,60894,"Edge of Love, The",2008,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0
12887,60914,Bonneville,2006,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
12888,60930,Frozen City (Valkoinen kaupunki) ,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12889,60937,"Mummy: Tomb of the Dragon Emperor, The",2008,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0
12890,60939,Swing Vote,2008,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
12891,60941,"Midnight Meat Train, The",2008,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
12892,60943,Frozen River,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12893,60946,Sixty Six,2006,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
12894,60948,Bottle Shock,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12895,60950,Vicky Cristina Barcelona,2008,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
12896,60979,Batman: Gotham Knight,2008,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12898,60983,Eve and the Fire Horse,2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12900,60992,"Moment to Remember, A (Nae meorisokui jiwoogae)",2004,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
12902,61009,Inside Paris (Dans Paris),2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12903,61011,"Walker, The",2007,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
12906,61024,Pineapple Express,2008,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12907,61026,Red Cliff (Chi bi),2008,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0
12909,61035,W Delta Z (a.k.a. The Killing Gene),2007,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0
12910,61037,Silent Light (Stellet licht),2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12911,61041,"Take, The",2007,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
12912,61048,Expired,2007,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
12913,61071,"Sisterhood of the Traveling Pants 2, The",2008,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0
12914,61073,Hell Ride,2008,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
12915,61075,Elegy,2008,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
12916,61083,"Good Humor Man, The",2005,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
12917,61091,Bomb It,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12918,61100,Still Life (Sanxia haoren),2006,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
12919,61108,Bathory,2008,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
12920,61110,Quid Pro Quo,2008,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
12922,61123,High School Musical 2,2007,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,4,0,0,0,0
12923,61132,Tropic Thunder,2008,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
12924,61136,"Objective, The",2008,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,4,0
12925,61160,Star Wars: The Clone Wars,2008,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
12926,61167,Henry Poole is Here,2008,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
12927,61206,In the City of Sylvia (En la ciudad de Sylvia),2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12928,61210,Mutant Chronicles,2008,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
12929,61215,13 Beloved (13 game sayawng),2006,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
12930,61236,Waltz with Bashir (Vals im Bashir),2008,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0
12931,61240,Let the Right One In (Låt den rätte komma in),2008,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,4,0,0,0,0
12932,61246,Hamlet 2,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12933,61248,Death Race,2008,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
12934,61250,"House Bunny, The",2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12935,61253,"Longshots, The",2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12936,61255,"Rocker, The",2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12937,61257,I.O.U.S.A. (a.k.a. IOUSA),2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12938,61262,Mirrors,2008,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
12939,61264,"Girl Cut in Two, The (Fille coupée en deux, La)",2007,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
12940,61267,Fly Me to the Moon,2008,0,0,4,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
12941,61269,Trumbo,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12943,61285,Path to War,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12944,61289,Sukiyaki Western Django,2008,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12945,61301,American Zombie,2007,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
12946,61312,Noise,2007,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
12947,61314,Return to House on Haunted Hill,2007,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
12948,61317,Feed,2005,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0
12949,61319,Somers Town,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12950,61323,Burn After Reading,2008,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0
12951,61348,Disaster Movie,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12952,61350,Babylon A.D.,2008,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
12953,61352,Traitor,2008,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0
12954,61354,College,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12955,61357,Trouble the Water,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12956,61361,"Women, The",2008,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
12958,61394,"Onion Movie, The",2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12960,61398,"Mother of Tears: The Third Mother (Terza madre, La)",2007,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0
12961,61401,"Spirit, The",2008,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0
12962,61406,John Adams,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12965,61449,"Burning Plain, The",2008,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
12967,61465,Bangkok Dangerous,2008,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
12968,61467,Everybody Wants to Be Italian,2007,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
12970,61473,"Secret, A (Un secret)",2007,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
12971,61475,August Evening,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12972,61493,Flash Point (a.k.a. Flashpoint) (Dou fo sin),2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12973,61553,"Fifth Commandment, The",2008,0,5,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,5,0,0
12975,61567,Kummeli Alivuokralainen,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12976,61586,"Half Life of Timofey Berezin, The (PU-239)",2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12977,61628,Sunflower (Xiang ri kui),2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12979,61638,Flu Bird,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12980,61646,DarkBlueAlmostBlack (Azuloscurocasinegro),2006,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
12981,61678,"Foot Fist Way, The",2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12982,61692,Altered,2006,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0
12983,61695,Ladrones,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12984,61697,Righteous Kill,2008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0
12985,61705,Lakeview Terrace,2008,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
12986,61707,Ladrón que roba a ladrón,2007,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12988,61729,Ghost Town,2008,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0
12989,61742,Maradona by Kusturica,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12990,61768,Accused (Anklaget),2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12991,61816,Import/Export,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12992,61818,"Crow, The: Wicked Prayer",2005,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0
12993,61862,In Bed (En la cama),2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12994,61868,Jam,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12999,61941,Humboldt County,2008,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
13000,61948,100 Feet,2008,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
13001,61950,Boot Camp,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13005,61986,Appaloosa,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13006,61991,Miracle at St. Anna,2008,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0
13007,61994,"So Normal (Normais, Os)",2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13009,62008,Dead Fury,2008,0,4,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
13010,62010,Tears of April (Käsky),2008,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0
13011,62014,Zuzu Angel,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13015,62081,Eagle Eye,2008,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0
13016,62113,How to Lose Friends & Alienate People,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13017,62115,Six Shooter,2004,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
13018,62137,Nights in Rodanthe,2008,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
13020,62155,Nick and Norah's Infinite Playlist,2008,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
13021,62157,"Secrets, The (Sodot, Ha-)",2007,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
13023,62203,Martyrs,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
